directorID,directorName
jeanbaptiste-andrea,Jean-Baptiste Andrea
pooja_bhatt,Pooja Bhatt
gunther_von_fritsch,Gunther von Fritsch
xu-jinglei,Xu Jinglei
jean_cocteau,Jean Cocteau
alexandra-cassavetes,Alexandra Cassavetes
edvin_laine,Edvin Laine
mikio_naruse,Mikio Naruse
peter_glenville,Peter Glenville
kaneto_shindo,Kaneto Shindô
fred_coe,Fred Coe
jiri_menzel,Jirí Menzel
seijun_suzuki,Seijun Suzuki
frederick_wiseman,Frederick Wiseman
hy_averback,Hy Averback
donald-cammell,Donald Cammell
dalton_trumbo,Dalton Trumbo
eb-clucher,Enzo Barboni
claude_jutra,Claude Jutra
kenji_misumi,Kenji Misumi
james_gunn,James Gunn
tonino_vale_ii,Tonino Valerii
durville_martin,D'Urville Martin
frank_d_gilroy,Frank D. Gilroy
_0434211,George Kaczender
joshua_white,Joshua White
clive_a_smith,Clive A. Smith
mel_damski,Mel Damski
robert_epstein,Robert Epstein
han_min_kim,Han Min Kim
stephen-chiodo,Stephen Chiodo
edo-bertoglio,Edo Bertoglio
fengliang_yang,Fengliang Yang
fax_bahr,Fax Bahr
alain_corneau,Alain Corneau
blake_van_de_graaf,Blake Van de Graaf
nicholas-hope,Nicholas Hope
stephen_cornwell,Stephen Cornwell
1069433-robert_young,Robert Young
yang_tuenping,Yang Tuen-Ping
takashi_ishii,Takashi Ishii
yoshifumi_kondo,Yoshifumi Kondo
lik_chi_lee,Lik-Chi Lee
ekachai_uekrongtham,Ekachai Uekrongtham
mary_cybulski,Mary Cybulski
eric_steven_stahl,Eric Steven Stahl
skip_woods,Skip Woods
toshiya_fujita,Toshiya Fujita
michel-ocelot,Michel Ocelot
penek_ratanaruang,Pen-Ek Ratanaruang
guy_jenkin,Guy Jenkin
karan_johar,Karan Johar
alain_chabat,Alain Chabat
saul_metzstein,Saul Metzstein
roland_suso_richter,Roland Suso Richter
moises_kaufman,Moises Kaufman
chan_wook_park,Chan Wook Park
khalo_matabane,Khalo Matabane
jaume_balaguero,Jaume Balagueró
harry_bromley_davenport,Harry Bromley Davenport
ulrich_seidl,Ulrich Seidl
jae_young_kwak,Jae-young Kwak
alan_ball,Alan Ball
michael_dowse,Michael Dowse
kazuyoshi_kumakiri,Kazuyoshi Kumakiri
_0643247,Matthias X. Oberg
shion_sono,Sion Sono
enki-bilal,Enki Bilal
changdong_lee,Chang-dong Lee
leander_haussmann,Leander Haußmann
stephen_fry,Stephen Fry
1064812-andy_jones,Andy Jones
greg-marcks,Greg Marcks
olivier_dahan,Olivier Dahan
mikael_hafstrom,Mikael Håfstrom
hiroyuki_morita,Hiroyuki Morita
iciar_bollain,Iciar Bollain
yoji_yamada,Yoji Yamada
brett-sullivan,Brett Sullivan
grant-harvey,Grant Harvey
daniel_burman,Daniel Burman
jorge_furtado,Jorge Furtado
prachya_pinkaew,Prachya Pinkaew
bob_smeaton,Bob Smeaton
christophe_barratier,Christophe Barratier
ryan-little,Ryan Little
byambasuren-davaa,Byambasuren Davaa
chris_kentis,Chris Kentis
ian_iqbal_rashid,Ian Iqbal Rashid
erik_van_looy,Erik Van Looy
matthew_vaughn,Matthew Vaughn
dermot_boyd,Dermot Boyd
jacob_aaron_estes,Jacob Aaron Estes
andres_wood,Andres Wood
dan-ollman,Dan Ollman
364641898,Kay Pollak
1147933-ryuhei_kitamura,Ryuhei Kitamura
brad-mcgann,Brad McGann
mark_griffiths,Mark Griffiths
michael_schorr,Michael Schorr
ross-kauffman,Ross Kauffman
ondi_timoner,Ondi Timoner
eric_chaikin,Eric Chaikin
betsy_chasse,Betsy Chasse
kazuaki-kiriya,Kazuaki Kiriya
chazz_palminteri,Chazz Palminteri
terry_george,Terry George
nicole_kassell,Nicole Kassell
paul_weitz,Paul Weitz
niels_mueller,Niels Mueller
shainee_gabel,Shainee Gabel
jessica_yu,Jessica Yu
marcos-siega,Marcos Siega
charles_marquis_warren,Charles Marquis Warren
bill_krohn,Bill Krohn
julian_richards,Julian Richards
lynne-littman,Lynne Littman
jun_fukuda,Jun Fukuda
dan_harris,Dan Harris
shinji_aramaki,Shinji Aramaki
pablo-berger,Pablo Berger
ousmane_sembene,Ousmane Sembene
ash,Ash
joonho_bong,Joon-ho Bong
marco-kreuzpaintner,Marco Kreuzpaintner
greg_coolidge,Greg Coolidge
rick_stevenson,Rick Stevenson
james-yukich,James Yukich
jacques_becker,Jacques Becker
simon_callow,Simon Callow
ye_lou,Ye Lou
andrew_horn,Andrew Horn
frank-nissen,Frank Nissen
_0198790,Gerard Damiano
robert_shallcross,Robert Shallcross
francis_lawrence,Francis Lawrence
lawrence_guterman,Lawrence Guterman
pauly_shore,Pauly Shore
arthur_barron,Arthur Barron
aku_louhimies,Aku Louhimies
matthew_parkhill,Matthew Parkhill
ondrej_trojan,Ondrej Trojan
nimrd-antal,Nimród Antal
al_corley,Al Corley
darren_grant,Darren Grant
armando_iannucci,Armando Iannucci
1015742-michael_tucker,Michael Tucker (I)
paul_leni,Paul Leni
christopher_leitch,Christopher Leitch
vanessa_parise,Vanessa Parise
_0588553,Jason Miller
william-mesa,William Mesa
charles_robert_carner,Charles Robert Carner
carlos_diegues,Carlos Diegues
brett_halsey,Brett Halsey
charles_grosvenor,Charles Grosvenor
charles_ruggles,Charles Ruggles
john_wayne,John Wayne
bo_arne_vibenius,Bo Arne Vibenius
ernie_barbarash,Ernie Barbarash
junhwan_jeong,Jun-hwan Jeong
_1154192,Joe Maggio
angela_robinson_iii,Angela Robinson (III)
christopher-browne,Christopher Browne
zak_penn,Zak Penn
agust_guomundsson,Agust Guomundsson
_0686304,Marcelo Piñeyro
richard_williams,Richard Williams
barbara_albert,Barbara Albert
kihachi_okamoto,Kihachi Okamoto
arturo_ripstein,Arturo Ripstein
thomas_jahn,Thomas Jahn
judy_irving,Judy Irving
josh_sternfeld,Josh Sternfeld
james_william_guercio,James William Guercio
frederic_back,Frédéric Back
roderick_giles,Roderick Giles
michael_haussman,Michael Haussman
robert_pirosh,Robert Pirosh
norio_tsuruta,Norio Tsuruta
_0649096,Marcel Ophüls
howard_morris,Howard Morris
dennis_gansel,Dennis Gansel
damon_dash,Damon Dash
adam_del_deo,Adam Del Deo
david_duchovny,David Duchovny
jeff_byrd,Jeff Byrd
alex_gibney,Alex Gibney
robert_florey,Robert Florey
campbell_scott,Campbell Scott
paul_moloney,Paul Moloney
thomas__vinterberg,Thomas  Vinterberg
jeanclaude-lauzon,Jean-Claude Lauzon
pietro_germi,Pietro Germi
conrad_vernon,Conrad Vernon
cate_shortland,Cate Shortland
marilyn-agrelo,Marilyn Agrelo
alice_wu,Alice Wu
pierre_salvadori,Pierre Salvadori
alexander_aja,Alexander Aja
pradeep-sarkar,Pradeep Sarkar
charles_dance,Charles Dance
mark_rosman,Mark Rosman
chris_terrio,Chris Terrio
steven_schachter,Steven Schachter
mary_mcguckian,Mary McGuckian
michael_mcgowan,Michael McGowan
1164053-david_lachapelle,David LaChapelle
miranda_july,Miranda July
hans_weingartner,Hans Weingartner
luc_jacquet,Luc Jacquet
henryalex_rubin,Henry-Alex Rubin
bob_gosse,Bob Gosse
lee_grant,Lee Grant
john_paragon,John Paragon
craig_brewer,Craig Brewer
1043889-richard_stanley,Richard Stanley
ed_harris,Ed Harris
gary_david_goldberg,Gary David Goldberg
matt-busch,Matt Busch
silvio_narizzano,Silvio Narizzano
1060778-joss_whedon,Joss Whedon
asia_argento,Asia Argento
jay__chandrasekhar,Jay  Chandrasekhar
arie_posin,Arie Posin
jonathan_jakubowicz,Jonathan Jakubowicz
phil_morrison,Phil Morrison
mike-bigelow,Mike Bigelow
charles_dennis,Charles Dennis
tony-piccirillo,Tony Piccirillo
jack_starrett,Jack Starrett
kihyung_park,Ki-Hyung Park
brett-winn,Brett Winn
judd_apatow,Judd Apatow
gary_chapman,Gary Chapman
bruce_hunt,Bruce Hunt
meiert-avis,Meiert Avis
senthil_kumar,Senthil Kumar
kerry_asmussen,Kerry Asmussen
jeff-wadlow,Jeff Wadlow
liev_schreiber,Liev Schreiber
1121836-mike_mills,Mike Mills
_0060076,Kim Bass
king_hu,King Hu
nahala_johnson,Nahala Johnson
rob_mckittrick,Rob McKittrick
karyn_kusama,Karyn Kusama
bennett_miller,Bennett Miller
takeshi_nozue,Takeshi Nozue
stan_lim,Stan Lim
katrina_holden_bronson,Katrina Holden Bronson
dave_mckean,Dave McKean
steve-box,Steve Box
shane_black,Shane Black
kim_ji_woon,Kim Ji-woon
hubert-sauper,Hubert Sauper
klaus_haro,Klaus Haro
julian_fellowes,Julian Fellowes
timo_vuorensola,Timo Vuorensola
rob_hardy,Rob Hardy
mark_milgard,Mark Milgard
1190618-kevin_willmott,Kevin Willmott
henry_corra,Henry Corra
oliver_jongerlynck,Oliver Jongerlynck
lisa_lax,Lisa Lax
greg_whiteley,Greg Whiteley
rowan-woods,Rowan Woods
1167746-fernando_eimbcke,Fernando Eimbcke
giddi_dar,Giddi Dar
mika-kaurismaki,Mika Kaurismäki
greg_mclean,Greg McLean
marco_bellocchio,Marco Bellocchio
liam_lynch,Liam Lynch
laurence_dunmore,Laurence Dunmore
kemp_curly,Kemp Curly
craig_lucas,Craig Lucas
hany-abuassad,Hany Abu-Assad
tom_bezucha,Tom Bezucha
renny_bartlett,Renny Bartlett
sarah-watt,Sarah Watt
tommy_lee_jones,Tommy Lee Jones
duncan_tucker,Duncan Tucker
victor_erice,Victor Erice
niall_johnson,Niall Johnson
jack_gold,Jack Gold
_0523821,Olaf Lubaszenko
nick_goossen,Nick Goossen
jiarui_zhang,Jiarui Zhang
cory_edwards,Cory Edwards
trish-doolan,Trish  Doolan
sergei_parajanov,Sergei Parajanov
deepa_mehta,Deepa Mehta Saltzman
marc_rothemund,Marc Rothemund
aleksi_makela,Aleksi Mäkelä
espen_sandberg,Espen Sandberg
sanaa_hamri,Sanaa Hamri
amir_valina,Amir Valina
ol_parker,Ol Parker
matthew_ocallaghan,Matthew O'Callaghan
jun_ichikawa,Jun Ichikawa
jeremy_haft,Jeremy Haft
hunter_richards,Hunter Richards
johnathan_demme,Johnathan Demme
adam-rapp,Adam Rapp
aaron_seltzer,Aaron Seltzer
jim_sonzero,Jim Sonzero
howard_hall,Howard Hall
carlos_saldanha,Carlos Saldanha
mark_mylod,Mark Mylod
shelly_garrett,Shelly Garrett
jason_reitman,Jason Reitman
gavin-hood,Gavin Hood
770910609,Elizabeth Allen (II)
rupert_murray,Rupert Murray
florian_henckeldonnersmarck,Florian Henckel-Donnersmarck
liz-friedlander,Liz Friedlander
jeff_feuerzeig,Jeff Feuerzeig
doug_atchison,Doug Atchison
trent-cooper,Trent Cooper
1167238-rian_johnson,Rian Johnson
1180609-jake_west,Jake West
kirby_dick,Kirby Dick
chris_robinson_iv,Chris Robinson (IV)
nnegest_likke,Nnegest Likké
christian_volckman,Christian Volckman
jaidev_chakravorty,Jaidev Chakravorty
wil_shriner,Wil Shriner
alex_turner_ii,Alex Turner (II)
steve_spaz_williams,Steve 'Spaz' Williams
julian_jarrold,Julian Jarrold
jessica_bendinger,Jessica Bendinger
1031663-tim_johnson,Tim Johnson
andy_garcia,Andy Garcia
gaby_dellal,Gaby Dellal
alejandro_agresti,Alejandro Agresti
chris_paine,Chris Paine
claudio_faeh,Claudio Faeh
lu_chuan,Lu Chuan
craig_chester,Craig Chester
stephen_woolley,Stephen Woolley
sam-dunn,Sam Dunn
mat-whitecross,Mat Whitecross
billy-kent,Billy Kent
1167865-jonathan_dayton,Jonathan Dayton
rudolph_mate,Rudolph Maté
paul_dinello,Paul Dinello
hsiaohsien_hou,Hsiao-hsien Hou
patrick_creadon,Patrick Creadon
jim_hanon_ii,Jim Hanon (II)
gil-kenan,Gil Kenan
brian_w_cook,Brian W. Cook
adam_mckay,Adam McKay
lee_daniels,Lee Daniels
10000507-wisit_sasanatieng,Wisit Sasanatieng
john_a_davis,John A. Davis
mark_neveldine,Mark Neveldine
isabel_coixet,Isabel Coixet
anne_fletcher,Anne Fletcher
erik_canuel,Erik Canuel
ryan_fleck,Ryan Fleck
emmanuel_carrere,Emmanuel Carrere
steve_pink,Steve Pink
olivier-marchal,Olivier Marchal
bryan_barber,Bryan Barber
albert_lamorisse,Albert Lamorisse
sidney_gilliat,Sidney Gilliat
richard_glatzer,Richard Glatzer
jay_duplass,Jay Duplass
preston-a-whitmore-ii,Preston A. Whitmore II
bob-babbitt,Bob Babbitt
lajos_koltai,Lajos Koltai
christopher_smith,Christopher Smith
allen_coulter,Allen Coulter
_0172877,Laurie Collyer
colin_brady,Colin Brady
gyoergy_palfi,György Pálfi
eric-steel,Eric Steel
hans_canosa,Hans Canosa
yakov_protazanov,Yakov Protazanov
ryan_murphy,Ryan Murphy
scott_coffey,Scott Coffey
john_bonito,John Bonito
douglas_mcgrath,Douglas McGrath
michael-o-sajbel,Michael O. Sajbel
770890969,Georgi Vasiliev#37678
john_gulager,John Gulager
amy-berg,Amy Berg
alex_kendrick,Alex Kendrick
david-leaf,David Leaf
1168035-dito_montiel,Dito Montiel
gela_babluani,Gela Babluani
gabriel_range,Gabriel Range
_0823906,Wolfgang Staudte
david_bowers,David Bowers
david_ayer,David Ayer
1187686-michel_hazanavicius,Michel Hazanavicius
enrique_tovar_avalos,Enrique Tovar Avalos
james_ponsoldt,James Ponsoldt
richard_taylor,Richard Taylor
1175606-denis_dercourt,Denis Dercourt
1180369-jens_lien,Jens Lien
ali-selim,Ali Selim
paul_j_bolger,Paul J. Bolger
sylvain_white,Sylvain White
kelly_reichardt,Kelly Reichardt
emilio_maille,Emilio Maille
michael_katleman,Michael Katleman
1172948-robert_wilson,Robert Wilson
nobuhiro_yamashita,Nobuhiro Yamashita
gabor_csupo,Gabor Csupo
susannah_grant,Susannah Grant
1105657-katja_von_garnier,Katja von Garnier
jason_friedberg,Jason Friedberg
1173408-billy_corben,Billy Corben
todd_robinson,Todd Robinson
michael_sarne,Michael Sarne
rachid_bouchareb,Rachid Bouchareb
sue-kramer,Sue Kramer
joel_bender,Joel Bender
david_mallet,David Mallet
_0838374,Tim Sullivan
richard_compton,Richard Compton
tom_vaughan,Tom Vaughan
robert_shaye,Robert Shaye
mennan-yapo,Mennan Yapo
sunu-gonera,Sunu Gonera
kevin_munroe,Kevin Munroe
andrey_kravchuk,Andrey Kravchuk
danielle_thompson,Danielle Thompson
scott_frank,Scott Frank
josh_gordon,Josh Gordon
stephenjanderson,Stephen J. Anderson
david-von-ancken,David Von Ancken
huw_bowen,Huw Bowen
matt_maiellaro,Matt Maiellaro
jon_kasdan,Jon Kasdan
steve_bendelack,Steve Bendelack
_2188866,Harvey Glazer
scott_wiper,Scott Wiper
mike_white,Mike White
1175527-andrea_arnold,Andrea Arnold
sarah_polley,Sarah Polley
tom_hooper,Tom Hooper
1194481-chris_miller,Chris Miller
taika-cohen,Taika Cohen
sean_ellis,Sean Ellis
ash-brannon,Ash Brannon
1174987-andrew_currie,Andrew Currie
bruno_romy,Bruno Romy
alex_holdridge,Alex Holdridge
sara_st_onge,Sara St. Onge
david_yates,David Yates
_0282425,Peter Flinth
jeremy_brock,Jeremy Brock
1175117-mark_fergus,Mark Fergus
akiva-schaffer,Akiva Schaffer
don_michael_paul,Don Michael Paul
david_silverman,David Silverman
chris_sivertson,Chris Sivertson
jon_poll,Jon Poll
guillaume_canet,Guillaume Canet
filip_remunda,Filip Remunda
sarah-robertson,Sarah Robertson
1178907-laurent_tirard,Laurent Tirard
doug_lefler,Doug Lefler
pascale_ferran,Pascale Ferran
jeff-blitz,Jeff Blitz
fred_savage,Fred Savage
scott_glosserman,Scott Glosserman
john_august,John August
jake_paltrow,Jake Paltrow
cristian_mungiu,Cristian Mungiu
charles_ferguson,Charles Ferguson
henriette_mantel,Henriette Mantel
david-sington,David Sington
craig_gillespie,Craig Gillespie
mark_helfrich,Mark Helfrich
andrew_cymek,Andrew Cymek
robert_moresco,Robert Moresco
sam-garbarski,Sam Garbarski
1179492-zackary_adler,Zackary Adler
vincent_paronnaud,Vincent Paronnaud
anton_corbijn,Anton Corbijn
robin_swicord,Robin Swicord
jeff_garlin,Jeff Garlin
amir-bar-lev,Amir Bar-Lev
jose_padilha,José Padilha
1185012-cao_hamburger,Cao Hamburger
mike_cahill,Mike Cahill
steve_hickner,Steve Hickner
1175254-zach_helm,Zach Helm
alison_eastwood,Alison Eastwood
1181054-ted_braun,Ted Braun
robert_n_bradbury,Robert N. Bradbury
christopher_warre_smets,Christopher Warre Smets
1182719-franck_khalfoun,Franck Khalfoun
farah_khan,Farah Khan
joby_harold,Joby Harold
dwayne_carey_hill,Dwayne Carey-Hill
1181007-juan_antonio_bayona,Juan Antonio Bayona
andrew_wagner,Andrew Wagner
1181996-gary_hustwit,Gary Hustwit
martin_hynes,Martin Hynes
10002677-chris_hall,Chris Hall
fredi_m_murer,Fredi M. Murer
ishai-setton,Ishai Setton
colin_strause,Colin Strause
justin_theroux,Justin Theroux
alex_haworth,Alex Haworth
paul_o_beale,Paul O. Beale
hyungrae_shim,Hyung-rae Shim
1182131-eran_kolirin,Eran Kolirin
frank_a_cappello,Frank A. Cappello
10004245-mamoru_hosoda,Mamoru Hosoda
1183802-miles_brandman,Miles Brandman
1181728-eric_valette,Eric Valette
marcello_thedford,Marcello Thedford
1144150-fred_wolf,Fred Wolf
jeff_lowell,Jeff Lowell
770694539,Martin McDonagh
nadine_labaki,Nadine Labaki
michael_ian_black,Michael Ian Black
mitchell_lichtenstein,Mitchell Lichtenstein
malcolm_d_lee,Malcolm D. Lee
marshall_lewy,Marshall Lewy
1178596-jieho_lee,Jieho Lee
malik_bader,Malik Bader
pete_travis,Pete Travis
jon_chu,Jon Chu
justin_chadwick,Justin Chadwick
kent_alterman,Kent Alterman
james_c_strouse,James C. Strouse
1180768-jimmy_hayward,Jimmy Hayward
sergei-bodrov,Sergei Bodrov
sean-fine,Sean Fine
marco_schnabel,Marco Schnabel
mark_palansky,Mark Palansky
paulo-morelli,Paulo Morelli
richard_roxburgh,Richard Roxburgh
peter_joseph,Peter Joseph
1180189-etgar_keret,Etgar Keret
helen_hunt,Helen Hunt
ira_sachs,Ira Sachs
1174696-aaron_katz,Aaron Katz
kenta_fukasaku,Kenta Fukasaku
noam_murro,Noam Murro
esteban-sapir,Esteban Sapir
1184963-alexandre_bustillo,Alexandre Bustillo
jennifer_flackett,Jennifer Flackett
carter_smith,Carter Smith
nicholas_stoller,Nicholas Stoller
daniel_waters,Daniel Waters
jon_hurwitz,Jon Hurwitz
terry_kinney,Terry Kinney
jarrett_schaeffer,Jarrett Schaeffer
steve_baker,Steve Baker
garth_jennings,Garth Jennings
michael_blieden,Michael Blieden
marcel_langenegger,Marcel Langenegger
michael_mccullers,Michael McCullers
nathan-frankowski,Nathan Frankowski
1033700-henry_miller,Henry Miller
robert_c_cooper,Robert C. Cooper
melisa_wallack,Melisa Wallack
alejandro_gomez_monteverde,Alejandro Gomez Monteverde
joachim_trier,Joachim Trier
joshua_seftel,Joshua Seftel
aaron-woolf,Aaron Woolf
1187216-steven_sebring,Steven Sebring
michael_patrick_king,Michael Patrick King
tom_kalin,Tom Kalin
chris_bell,Chris Bell
kohtaru_terauchi,Kohtaru Terauchi
1180381-john_stevenson,John Stevenson
rob-vanalkemade,Rob VanAlkemade
peter_schonau_fog,Peter Schønau Fog
steve_conrad,Steve Conrad
daniele_luchetti,Daniele Luchetti
sarah-gavron,Sarah Gavron
1064382-barnaby_thompson,Barnaby Thompson
peter_avanzino,Peter Avanzino
jon_jones,Jon Jones
_0092372,Yves Boisset
peter_tolan,Peter Tolan
1180048-jonathan_levine,Jonathan Levine
yung_chang,Yung Chang
1186941-jay_lee,Jay Lee
phyllida_lloyd,Phyllida Lloyd
scott_prendergast,Scott Prendergast
noboru_iguchi,Noboru Iguchi
celine-sciamma,Céline Sciamma
1122723-nicolas_klotz,Nicolas Klotz
andrew_black,Andrew Black
kirk_de_micco,Kirk De Micco
martin_wood,Martin Wood
ellen_ten_damme,Ellen Ten Damme
jeff-nichols,Jeff Nichols
allen_baron,Allen Baron
_0006846,Ric Roman Waugh
1185574-chris_carter,Chris Carter
marc-schoelermann,Marc Schoelermann
1184821-joshua_michael_stern,Joshua Michael Stern
julia-kwan,Julia Kwan
damian_skinner,Damian Skinner
carlos_reygadas,Carlos Reygadas
cecilia_miniucchi,Cecilia Miniucchi
dave-filoni,Dave Filoni
simon_hunter,Simon Hunter
ari_folman,Ari Folman
tomas-alfredson,Tomas Alfredson
fred_durst,Fred Durst
ben_stassen,Ben Stassen
matthew-saville,Matthew Saville
jeffrey_nachmanoff,Jeffrey Nachmanoff
carl-deal,Carl Deal
mike_maguire,Mike Maguire
frank_miller,Frank Miller (II)
1191225-chris_eska,Chris Eska
yang_zhang,Yang Zhang
s_sylvan_simon,S. Sylvan Simon
daniel_sanchez_arevalo,Daniel Sánchez Arévalo
10000961-jody_hill,Jody Hill
joe_mendez,Joe Mendez
matias-bize,Matias Bize
chuck_bail,Chuck Bail
1190409-danny_jacobs,Danny Jacobs
robert_b_weide,Robert B. Weide
george_c_wolfe,George C Wolfe
pascal_laugier,Pascal Laugier
saul_dibb,Saul Dibb
hiroyuki_imaishi,Hiroyuki Imaishi
kazuya_tsurumaki,Kazuya Tsurumaki
andrew_oconnor,Andrew O'Connor
tricia_regan,Tricia Regan
charlie_kaufman,Charlie Kaufman
gina_princebythewood,Gina Prince-Bythewood
marc_abraham,Marc Abraham
daniel_cohen,Daniel Cohen
_0567979,Rodney McDonald
1010002-tony_martin,Tony Martin
kari_juusonen,Kari Juusonen
john_erick_dowdle,John Erick Dowdle
pj_pesce,P.J. Pesce
theo-avgerinos,Theo Avgerinos
buichi_saito,Buichi Saito
michael_straczynski,J. Michael Straczynski
marc_rosenbush,Marc Rosenbush
leslie_arliss,Leslie Arliss
hideshi_hino,Hideshi Hino
yoshihiro_nishimura,Yoshihiro Nishimura
_0119819,Veljko Bulajic
antti_jussi_annila,Antti-Jussi Annila
1192394-mabrouk_el_mechri,Mabrouk El Mechri
juha_wuolijoki,Juha Wuolijoki
david-hackl,David Hackl
rupert_harvey,Rupert Harvey
sean_anders,Sean Anders
bradley-beesley,Bradley Beesley
budd_boetticher,Budd Boetticher
1036586-chris_williams,Chris Williams
olivier_megaton,Olivier Megaton
seth_gordon,Seth Gordon
nick_zano,Nick Zano
anthony_leondis,Anthony Leondis
10004810-sophie_fiennes,Sophie Fiennes
_0533145,David Mackay
scott_galloway,Scott Galloway
edward_neumeier,Edward Neumeier
philippe_claudel,Philippe Claudel
sandor_stern,Sandor Stern
pascal_bonitzer,Pascal Bonitzer
quanan_wang,Quanan Wang
alan-spencer,Alan Spencer
1166349-jim_brown,Jim Brown
makoto_shinkai,Makoto Shinkai
c_thomas_howell,C. Thomas Howell
zdravko_sotra,Zdravko Sotra
1190387-nic_balthazar,Nic Balthazar
clark_gregg,Clark Gregg
