676,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,1964,100,94,UK
677,Careful,1992,81,79,Canada
678,A Month by the Lake,1995,70,44,UK
679,Gold Diggers: The Secret of Bear Mountain,1995,50,0,Canada
680,Kim,1950,100,0,USA
681,Carmen Miranda: Bananas Is My Business,1995,80,0,UK
682,Dung che sai duk,1994,78,71,Hong Kong
683,Maya Lin: A Strong Clear Vision,1994,100,72,USA
684,Stalingrad,1993,71,87,Germany
685,Star Wars: Episode I - The Phantom Menace,1999,0,0,USA
686,Striptease,1996,11,28,USA
687,The Last of the High Kings,1996,100,0,Denmark
688,This Is Spinal Tap,1984,96,91,USA
689,Jack,1996,17,57,USA
690,I Shot Andy Warhol,1996,76,68,UK
691,The Grass Harp,1995,50,56,USA
692,La môme,2007,50,80,France
693,Wend Kuuni,1982,0,0,Burkina Faso
694,Histoires extraordinaires,1968,88,65,France
695,Trainspotting,1996,89,92,UK
696,'Til There Was You,1997,7,36,USA
697,Independence Day,1996,61,75,USA
698,Stealing Beauty,1996,53,73,Italy
699,The Fan,1996,40,37,USA
700,The Hunchback of Notre Dame,1939,100,0,USA
701,The Cable Guy,1996,51,50,USA
702,Kingpin,1996,51,63,USA
703,Eraser,1996,34,43,USA
704,The Gate of Heavenly Peace,1995,100,0,USA
705,The Nutty Professor,1996,66,50,USA
706,En compagnie d'Antonin Artaud,1993,83,0,France
707,A Very Natural Thing,1974,0,0,USA
708,Daylight,1996,22,41,USA
709,The Frighteners,1996,72,70,New Zealand
710,Lone Star State of Mind,2002,0,0,USA
711,Harriet the Spy,1996,44,46,USA
712,Phenomenon,1996,50,62,USA
713,Walking and Talking,1996,85,67,UK
714,She's the One,1996,60,39,USA
715,A Time to Kill,1996,68,83,USA
716,American Buffalo,1996,76,46,UK
717,Les rendez-vous de Paris,1995,76,63,France
718,Fled,1996,13,26,USA
719,Kazaam,1996,4,19,USA
720,Larger Than Life,1996,11,28,USA
721,A Boy Called Hate,1995,100,0,USA
722,A Very Brady Sequel,1996,50,26,USA
723,La mort en ce jardin,1956,90,47,France
724,The Crude Oasis,1995,0,50,USA
725,La collectionneuse,1967,88,83,France
726,Jeder für sich und Gott gegen alle,1974,0,0,West Germany
727,O Convento,1995,28,0,Portugal
728,The Adventures of Pinocchio,1996,26,33,UK
729,Joe's Apartment,1996,15,43,USA
730,The First Wives Club,1996,40,67,USA
731,Stonewall,1995,62,57,UK
732,Ransom,1996,70,61,USA
733,High School Musical 3: Senior Year,2008,65,76,USA
734,Phat Beach,1996,0,46,USA
735,Foxfire,1996,30,67,USA
736,Chain Reaction,1996,12,33,USA
737,Matilda,1996,90,65,USA
738,Emma,1996,0,0,UK
739,The Crow: City of Angels,1996,12,51,USA
740,House Arrest,1996,8,44,USA
741,Les yeux sans visage,1960,97,86,France
742,Bordello of Blood,1996,14,41,USA
743,Xinghua san yue tian,1994,0,0,China
744,Tian guo ni zi,1994,66,0,Hong Kong
745,Flirt,1995,70,71,USA
746,The Big Squeeze,1996,42,75,USA
747,The Spitfire Grill,1996,34,77,USA
748,Escape from L.A.,1996,55,41,USA
749,Xich lo,1995,72,0,Vietnam
750,Basquiat,1996,0,0,USA
751,Tin Cup,1996,68,57,USA
752,Evil Angels,1988,90,63,Australia
753,The Godfather,1972,100,97,USA
754,Der bewegte Mann,1994,55,64,Germany
755,Ging chat goo si 3: Chiu kup ging chat,1992,94,69,Hong Kong
756,Manny & Lo,1996,61,55,USA
757,The Time Traveler's Wife,2009,37,65,USA
758,Small Faces,1996,66,85,UK
759,Bound,1996,88,80,USA
760,Carpool,1996,0,39,USA
761,Death in Brunswick,1991,50,0,Australia
762,Kansas City,1996,57,37,France
763,Gone Fishin',1997,4,39,USA
764,Ai qing wan sui,1994,80,0,Taiwan
765,Nothing to Lose,1997,26,67,USA
766,Chao ji ji hua,1993,64,46,Hong Kong
767,Girls Town,1996,86,76,USA
768,The Relic,1997,32,36,USA
769,The Island of Dr. Moreau,1996,22,26,USA
770,First Kid,1996,16,37,USA
771,The Trigger Effect,1996,73,35,USA
772,Sweet Nothing in My Ear,2008,0,0,USA
773,Bill & Ted's Bogus Journey,1991,57,59,USA
774,Bulletproof Monk,2003,21,50,USA
775,Talk of Angels,1998,66,0,USA
776,The Land Before Time III: The Time of the Great Giving,1995,50,0,USA
777,Miami Vice,2006,47,48,Germany
778,Halloween: The Curse of Michael Myers,1995,3,56,USA
779,Twelfth Night,1996,70,77,UK
780,Mother Night,1996,60,74,USA
781,Les roseaux sauvages,1994,100,86,France
782,For Whom the Bell Tolls,1943,83,0,USA
783,The Philadelphia Story,1940,100,92,USA
784,Singin' in the Rain,1952,100,91,USA
785,An American in Paris,1951,97,77,USA
786,Funny Face,1957,86,80,USA
787,Breakfast at Tiffany's,1961,86,91,USA
788,Vertigo,1958,98,92,USA
789,Rear Window,1954,100,95,USA
790,It Happened One Night,1934,96,92,USA
791,Gaslight,1944,87,89,USA
792,The Gay Divorcee,1934,100,0,USA
793,North by Northwest,1959,100,93,USA
794,The Apartment,1960,90,93,USA
795,Some Like It Hot,1959,97,93,USA
796,Charade,1963,90,92,USA
797,Casablanca,1942,96,94,USA
798,The Maltese Falcon,1941,100,90,USA
799,My Fair Lady,1964,94,87,USA
800,Sabrina,1954,90,87,USA
801,Roman Holiday,1953,97,93,USA
802,A Little Princess,1995,95,81,USA
803,Meet Me in St. Louis,1944,100,84,USA
804,The Wizard of Oz,1939,100,82,USA
805,Gone with the Wind,1939,96,91,USA
806,My Favorite Year,1982,100,0,USA
807,Sunset Blvd.,1950,98,95,USA
808,Citizen Kane,1941,100,91,USA
809,2001: A Space Odyssey,1968,96,86,UK
810,Golden Earrings,1947,0,0,USA
811,All About Eve,1950,100,94,USA
812,The Women,2008,12,41,USA
813,Rebecca,1940,100,0,USA
814,Foreign Correspondent,1940,92,77,USA
815,Notorious,2009,50,66,USA
816,Spellbound,1945,86,82,USA
817,An Affair to Remember,1957,64,88,USA
818,To Catch a Thief,1955,96,0,USA
819,Father of the Bride,1991,72,67,USA
820,The Band Wagon,1953,100,79,USA
821,Ninotchka,1939,100,89,USA
822,Love in the Afternoon,1957,86,80,USA
823,Gigi,1958,74,75,USA
824,The Reluctant Debutante,1958,50,0,USA
825,The Adventures of Robin Hood,1938,100,84,USA
826,The Mask of Zorro,1998,81,70,USA
827,Laura,1944,100,0,USA
828,The Ghost and Mrs. Muir,1947,100,0,USA
829,Lost Horizon,1937,100,0,USA
830,Top Hat,1935,100,89,USA
831,To Be or Not to Be,1942,97,92,USA
832,My Man Godfrey,1936,100,90,USA
833,Giant,1956,97,86,USA
834,East of Eden,1955,86,90,USA
835,The Thin Man,1934,100,93,USA
836,His Girl Friday,1940,97,0,USA
837,Around the World in 80 Days,2004,30,45,USA
838,It's a Wonderful Life,1946,94,94,USA
839,Mr. Smith Goes to Washington,1939,83,66,USA
840,Bringing Up Baby,1938,94,90,USA
841,Penny Serenade,1941,93,74,USA
842,The Scarlet Letter,1995,15,48,USA
843,Lady of Burlesque,1943,60,52,USA
844,Of Human Bondage,1934,77,0,USA
845,Angel on My Shoulder,1946,66,0,USA
846,Little Lord Fauntleroy,1936,80,0,USA
847,The Inspector General,1949,87,0,USA
848,Angel and the Badman,1947,66,0,USA
849,The 39 Steps,1935,96,84,UK
850,A Walk in the Sun,1945,0,0,USA
851,Outlaw,2007,0,0,UK
852,Night of the Living Dead,1968,95,85,USA
853,The African Queen,1951,100,87,UK
854,Beat the Devil,1953,63,55,UK
855,Cat on a Hot Tin Roof,1958,100,91,USA
856,The Last Time I Saw Paris,1954,83,44,USA
857,Meet John Doe,1941,84,0,USA
858,La battaglia di Algeri,1966,98,95,Italy
859,A Farewell to Arms,1932,87,0,USA
860,Huang jia shi jie,1985,100,0,Hong Kong
861,On Dangerous Ground,1952,100,75,USA
862,Picnic,1955,50,64,USA
863,Madagascar Skin,1995,66,58,UK
864,The Pompatus of Love,1995,16,31,France
865,Fly Away Home,1996,84,63,USA
866,Bliss,1997,50,58,USA
867,Grace of My Heart,1996,72,71,USA
868,Schlafes Bruder,1995,71,84,Germany
869,Maximum Risk,1996,29,38,USA
870,Michael Collins,1996,77,79,UK
871,The Rich Man's Wife,1996,14,49,USA
872,Infinity,1996,61,38,USA
873,Big Night,1996,96,84,USA
874,Last Man Standing,1996,36,56,USA
875,Caught,1996,75,58,USA
876,Set It Off,1996,60,86,USA
877,2 Days in the Valley,1996,61,48,USA
878,Curdled,1996,16,62,USA
879,The Associate,1996,23,52,USA
880,Ed's Next Move,1996,77,75,USA
881,Extreme Measures,1996,54,37,USA
882,The Glimmer Man,1996,12,48,USA
883,D3: The Mighty Ducks,1996,14,50,USA
884,The Chamber,1996,12,43,USA
885,The Apple Dumpling Gang,1975,50,60,USA
886,Escape to Witch Mountain,1975,75,60,USA
887,The Love Bug,1968,73,63,USA
888,Herbie Rides Again,1974,75,0,USA
889,Old Yeller,1957,94,73,USA
890,The Parent Trap,1998,79,67,USA
891,Pollyanna,1960,81,71,USA
892,Homeward Bound: The Incredible Journey,1993,86,66,USA
893,The Shaggy Dog,2006,27,50,USA
894,Swiss Family Robinson,1960,82,71,USA
895,That Darn Cat,1997,7,30,USA
896,20000 Leagues Under the Sea,1954,91,57,USA
897,Cool Runnings,1993,73,77,USA
898,Angels in the Outfield,1951,100,0,USA
899,Cinderella,1950,92,76,USA
900,The Three Caballeros,1944,86,62,USA
901,The Sword in the Stone,1963,72,68,USA
902,So Dear to My Heart,1948,0,0,USA
903,Robin Hood: Prince of Thieves,1991,55,72,USA
904,Mary Poppins,1964,100,79,USA
905,Dumbo,1941,96,65,USA
906,Pete's Dragon,1977,50,59,USA
907,Bedknobs and Broomsticks,1971,60,67,USA
908,Alice in Wonderland,1951,81,70,USA
909,The Fox and the Hound,1981,68,77,USA
910,Freeway,1996,74,73,USA
911,The Sound of Music,1965,80,86,USA
912,Die Hard,1988,94,91,USA
913,The Lawnmower Man,1992,47,0,UK
914,Unhook the Stars,1996,81,49,France
915,Synthetic Pleasures,1995,16,0,USA
916,Secret Agent,1936,100,0,UK
917,Secrets & Lies,1996,94,90,France
918,That Thing You Do!,1996,92,69,USA
919,To Gillian on Her 37th Birthday,1996,14,43,USA
920,Surviving Picasso,1996,29,58,USA
921,Love Is All There Is,1996,0,0,USA
922,Beautiful Thing,1996,90,91,UK
923,The Long Kiss Goodnight,1996,68,69,USA
924,The Ghost and the Darkness,1996,51,71,USA
925,Looking for Richard,1996,82,73,USA
926,Trees Lounge,1996,80,78,USA
927,Normal Life,1996,70,45,USA
928,Get on the Bus,1996,86,70,USA
929,Shadow Conspiracy,1997,0,24,USA
930,Jude,1996,85,71,UK
931,Everyone Says I Love You,1996,78,63,USA
932,Azúcar amarga,1996,66,0,Cuba
933,Romeo + Juliet,1996,0,0,USA
934,Swingers,1996,86,89,USA
935,Sleepers,1996,72,81,USA
936,The Sunchaser,1996,20,52,USA
937,Indiana Jones and the Last Crusade,1989,88,91,USA
938,Aladdin and the King of Thieves,1995,22,0,USA
939,Shall We Dance,2004,45,63,USA
940,A Damsel in Distress,1937,75,59,USA
941,Crossfire,1947,83,72,USA
942,Macao,1952,55,55,USA
943,For the Moment,1993,0,0,Canada
944,Willy Wonka & the Chocolate Factory,1971,89,0,USA
945,The Innocents,1961,95,85,USA
946,Sleeper,1973,100,80,USA
947,Bananas,1971,88,73,USA
948,A Fish Called Wanda,1988,95,77,USA
949,Life of Brian,1979,96,91,UK
950,Victor Victoria,1982,94,82,UK
951,The Manchurian Candidate,1962,97,89,USA
952,The Great Race,1965,75,81,USA
953,Bonnie and Clyde,1967,89,84,USA
954,The Old Man and the Sea,1958,87,0,USA
955,Dial M for Murder,1954,80,88,USA
956,M. Butterfly,1993,0,0,USA
957,Dirty Dancing,1987,67,88,USA
958,Reservoir Dogs,1992,95,93,USA
959,Platoon,1986,85,91,UK
960,Weekend at Bernie's,1989,47,57,USA
961,Basic Instinct,1992,59,64,USA
962,The Doors,1991,56,80,USA
963,The Crying Game,1992,100,76,UK
964,Glengarry Glen Ross,1992,97,87,USA
965,Sophie's Choice,1982,80,87,UK
966,E.T.: The Extra-Terrestrial,1982,97,65,USA
967,The Search for One-eye Jimmy,1994,0,0,USA
968,A Christmas Carol,1984,0,0,UK
969,Days of Thunder,1990,39,59,USA
970,Top Gun,1986,0,0,USA
971,American Strays,1996,0,0,USA
972,Rebel Without a Cause,1955,95,87,USA
973,A Streetcar Named Desire,1951,97,88,USA
974,Children of the Corn: The Gathering,1996,0,0,USA
975,Loser,2000,24,37,USA
976,Microcosmos: Le peuple de l'herbe,1996,96,89,France
977,Palookaville,1995,63,58,USA
978,The Associate,1996,23,52,USA
979,The Funeral,1996,83,65,USA
980,Sleepover,2004,14,62,USA
981,La fille seule,1995,71,0,France
982,Le huitième jour,1996,66,86,Belgium
983,Punch-Drunk Love,2002,78,72,USA
984,The People vs. Larry Flynt,1996,86,73,USA
985,Glory Daze,1995,0,0,USA
986,A Perfect Candidate,1996,87,66,USA
987,On Golden Pond,1981,90,84,UK
988,The Return of the Pink Panther,1975,87,0,UK
989,Drop Dead Fred,1991,8,72,USA
990,The Abyss,1989,88,78,USA
991,The Fog,2005,4,35,USA
992,Escape from New York,1981,82,72,UK
993,The Howling,1981,60,61,USA
994,Jean de Florette,1986,100,94,France
995,Manon des sources,1986,100,91,Italy
996,Kinsey,2004,89,72,USA
997,Private Benjamin,1980,86,57,USA
998,Monty Python and the Holy Grail,1975,94,94,UK
999,Hustler White,1996,50,0,Germany
1000,Dadetown,1995,75,0,USA
1001,Everything Relative,1996,25,50,USA
1002,Entertaining Angels: The Dorothy Day Story,1996,50,67,USA
1003,Get Over It,2001,45,51,USA
1004,Trois vies & une seule mort,1996,55,80,France
1005,The Line King: The Al Hirschfeld Story,1996,100,0,USA
1006,When We Were Kings,1996,97,91,USA
1007,Wallace & Gromit in The Wrong Trousers,1993,100,0,UK
1008,Le retour de Martin Guerre,1982,100,0,France
1009,Faust: Love of the Damned,2000,33,0,USA
1010,He Walked by Night,1948,83,0,USA
1011,Raw Deal,1986,25,32,USA
1012,T-Men,1947,100,0,USA
1013,I bambini ci guardano,1944,100,0,Italy
1014,La symphonie pastorale,1946,0,0,France
1015,Die Blechtrommel,1979,75,86,West Germany
1016,The Ruling Class,1972,81,85,UK
1017,Mina Tannenbaum,1994,100,0,Netherlands
1018,2 ou 3 choses que je sais d'elle,1967,93,73,France
1019,Dear God,1996,12,26,USA
1020,Bad Moon,1996,20,41,USA
1021,Best of the Best 3: No Turning Back,1995,0,0,USA
1022,Bob Roberts,1992,100,70,USA
1023,Nuovo Cinema Paradiso,1988,89,96,Italy
1024,The Cook the Thief His Wife & Her Lover,1989,89,88,France
1025,Grosse fatigue,1994,50,60,France
1026,Delicatessen,1991,87,91,France
1027,La double vie de Véronique,1991,84,92,France
1028,Enchanted April,1992,89,80,UK
1029,Paths of Glory,1957,92,0,USA
1030,The Grifters,1990,89,69,USA
1031,Hear My Song,1991,91,74,Ireland
1032,The English Patient,1996,82,82,USA
1033,Mediterraneo,1991,76,91,Italy
1034,My Left Foot: The Story of Christy Brown,1989,100,90,Ireland
1035,Passion Fish,1992,100,79,USA
1036,Strictly Ballroom,1992,0,0,Australia
1037,The Thin Blue Line,1988,100,89,USA
1038,Átame!,1990,73,79,Spain
1039,Madonna: Truth or Dare,1991,75,62,USA
1040,Paris Is Burning,1990,100,82,USA
1041,One Flew Over the Cuckoo's Nest,1975,96,95,USA
1042,Up in Smoke,1978,43,81,USA
1043,Star Wars: Episode V - The Empire Strikes Back,1980,97,94,USA
1044,The Princess Bride,1987,95,92,USA
1045,Raiders of the Lost Ark,1981,0,0,USA
1046,Brazil,1985,97,89,UK
1047,Aliens,1986,100,90,USA
1048,Withnail & I,1987,92,95,UK
1049,12 Angry Men,1957,100,95,USA
1050,Lawrence of Arabia,1962,98,91,UK
1051,A Clockwork Orange,1971,0,0,UK
1052,To Kill a Mockingbird,1962,97,91,USA
1053,Apocalypse Now,1979,98,93,USA
1054,C'era una volta il West,1968,97,94,Italy
1055,Star Wars: Episode VI - Return of the Jedi,1983,77,93,USA
1056,Der Himmel über Berlin,1987,97,94,West Germany
1057,The Third Man,1949,100,94,UK
1058,Goodfellas,1990,96,96,USA
1059,Alien,1979,0,0,USA
1060,Army of Darkness,1992,72,85,USA
1061,Le grand bleu,1988,66,92,France
1062,Ran,1985,96,94,Japan
1063,Dip huet seung hung,1989,100,91,Hong Kong
1064,Psycho,1960,98,90,USA
1065,The Blues Brothers,1980,84,89,USA
1066,The Godfather: Part II,1974,98,96,USA
1067,Full Metal Jacket,1987,96,93,UK
1068,A Grand Day Out with Wallace and Gromit,1989,100,0,UK
1069,Henry V,1989,100,87,UK
1070,Amadeus,1984,95,94,USA
1071,The Quiet Man,1952,91,91,USA
1072,Once Upon a Time in America,1984,93,92,Italy
1073,Raging Bull,1980,98,92,USA
1074,Annie Hall,1977,97,92,USA
1075,The Right Stuff,1983,96,87,USA
1076,Stalker,1979,100,95,West Germany
1077,Das Boot,1981,100,94,West Germany
1078,The Sting,1973,91,93,USA
1079,Harold and Maude,1971,84,93,USA
1080,Trust the Man,2005,27,38,USA
1081,Det sjunde inseglet,1957,93,94,Sweden
1082,Local Hero,1983,100,87,UK
1083,Terminator Salvation,2009,31,64,USA
1084,Braindead,1992,85,84,New Zealand
1085,Glory,1989,92,92,USA
1086,Rosencrantz & Guildenstern Are Dead,1990,66,89,UK
1087,Manhattan,1979,97,92,USA
1088,Miller's Crossing,1990,90,90,USA
1089,Dead Poets Society,1989,85,90,USA
1090,The Graduate,1967,88,90,USA
1091,Touch of Evil,1958,0,0,USA
1092,The Bridge on the River Kwai,1957,95,90,UK
1093,8½,1963,97,92,Italy
1094,Chinatown,1974,100,92,USA
1095,The Day the Earth Stood Still,1951,94,86,USA
1096,The Treasure of the Sierra Madre,1948,100,90,USA
1097,Bad Taste,1987,70,0,New Zealand
1098,Duck Soup,1933,94,91,USA
1099,Better Off Dead...,1985,80,86,USA
1100,The Shining,1980,86,91,UK
1101,Stand by Me,1986,94,0,USA
1102,M,1931,100,94,Germany
1103,Evil Dead II,1987,97,86,USA
1104,The Great Escape,1963,0,0,USA
1105,The Deer Hunter,1978,90,91,USA
1106,Diva,1981,95,86,France
1107,Groundhog Day,1993,96,79,USA
1108,Unforgiven,1992,96,91,USA
1109,The Manchurian Candidate,1962,97,89,USA
1110,Pump Up the Volume,1990,80,79,Canada
1111,Arsenic and Old Lace,1944,90,91,USA
1112,Back to the Future,1985,96,88,USA
1113,Fried Green Tomatoes,1991,81,88,USA
1114,Patton,1970,97,93,USA
1115,Down by Law,1986,87,94,USA
1116,Akira,1988,88,89,Japan
1117,Highlander,1986,65,78,USA
1118,Cool Hand Luke,1967,100,93,USA
1119,Cyrano de Bergerac,1950,83,81,USA
1120,Young Frankenstein,1974,93,91,USA
1121,Night on Earth,1991,81,91,France
1122,Da hong deng long gao gao gua,1991,95,92,China
1123,The Great Dictator,1940,94,93,USA
1124,Fantasia,1940,97,77,USA
1125,High Noon,1952,95,87,USA
1126,The Big Sleep,1946,95,91,USA
1127,Heathers,1989,95,82,USA
1128,Somewhere in Time,1980,62,88,USA
1129,Ben-Hur,1959,90,80,USA
1130,This Is Spinal Tap,1984,96,91,USA
1131,Koyaanisqatsi,1982,88,91,USA
1132,Some Kind of Wonderful,1987,78,78,USA
1133,Indiana Jones and the Last Crusade,1989,88,91,USA
1134,Being There,1979,94,91,USA
1135,Gandhi,1982,85,91,UK
1136,The Unbearable Lightness of Being,1988,94,84,USA
1137,A Room with a View,1985,100,85,UK
1138,Real Genius,1985,73,78,USA
1139,Pink Floyd The Wall,1982,64,0,UK
1140,The Killing Fields,1984,90,89,UK
1141,Mitt liv som hund,1985,100,88,Sweden
1142,Forbidden Planet,1956,97,82,USA
1143,Field of Dreams,1989,91,85,USA
1144,The Man Who Would Be King,1975,95,88,UK
1145,Butch Cassidy and the Sundance Kid,1969,90,90,USA
1146,Bis ans Ende der Welt,1991,83,87,Germany
1147,When Harry Met Sally...,1989,91,83,USA
1148,Hype!,1996,100,85,USA
1149,Santa with Muscles,1996,0,0,USA
1150,Female Perversions,1996,66,48,Germany
1151,Mad Dog Time,1996,16,48,USA
1152,Breathing Room,2008,0,0,USA
1153,I'm Not Rappaport,1996,33,61,USA
1154,Blue Juice,1995,0,46,UK
1155,Alien³,1992,38,55,USA
1156,An American Werewolf in London,1981,88,76,UK
1157,Amityville 1992: It's About Time,1992,14,0,USA
1158,Amityville 3-D,1983,0,32,USA
1159,Amityville: Dollhouse,1996,0,0,USA
1160,Amityville: A New Generation,1993,0,0,USA
1161,Amityville II: The Possession,1982,7,47,Mexico
1162,The Amityville Horror,2005,23,64,USA
1163,The Amityville Curse,1990,20,0,Canada
1164,Blood for Dracula,1974,66,58,Italy
1165,April Fool's Day,2008,0,0,USA
1166,Audrey Rose,1977,55,0,USA
1167,Believers,2007,0,0,USA
1168,The Birds,1963,95,80,USA
1169,The Blob,1988,56,0,USA
1170,Blood Beach,1980,0,0,USA
1171,Body Parts,1991,40,31,USA
1172,Invasion of the Body Snatchers,1956,100,81,USA
1173,Dracula,1931,92,76,USA
1174,Bride of Frankenstein,1935,100,82,USA
1175,Burnt Offerings,1976,37,45,USA
1176,Candyman,1992,72,58,USA
1177,Cape Fear,1991,76,74,USA
1178,Cape Fear,1991,76,74,USA
1179,Carrie,1976,90,70,USA
1180,Cat People,1982,63,46,USA
1181,A Nightmare on Elm Street,1984,95,78,USA
1182,Nosferatu a Venezia,1988,0,0,Italy
1183,The Omen,1976,84,78,UK
1184,Blood and Wine,1996,61,36,USA
1185,Albino Alligator,1996,47,42,USA
1186,The Mirror Has Two Faces,1996,53,72,USA
1187,Breaking the Waves,1996,85,91,Denmark
1188,Nochnoy dozor,2004,58,70,Russia
1189,Star Trek: First Contact,1996,92,84,USA
1190,Shine,1996,90,89,Australia
1191,Sling Blade,1996,95,91,USA
1192,Jingle All the Way,1996,15,42,USA
1193,Paradise Lost: The Child Murders at Robin Hood Hills,1996,95,90,USA
1194,The Preacher's Wife,1996,60,54,USA
1195,Kjærlighetens kjøtere,1995,0,0,Norway
1196,Ridicule,1996,76,83,France
1197,The Crucible,1996,76,64,USA
1198,One Hundred and One Dalmatians,1961,97,63,USA
1199,J'ai pas sommeil,1994,71,70,France
1200,Die Hard,1988,94,91,USA
1201,Star Trek: The Motion Picture,1979,48,48,USA
1202,Star Trek VI: The Undiscovered Country,1991,82,77,USA
1203,Star Trek V: The Final Frontier,1989,21,37,USA
1204,Star Trek: The Wrath of Khan,1982,90,86,USA
1205,Star Trek III: The Search for Spock,1984,76,60,USA
1206,Star Trek IV: The Voyage Home,1986,83,77,USA
1207,Batman Returns,1992,78,68,USA
1208,Young Guns,1988,40,77,USA
1209,Young Guns II,1990,37,67,USA
1210,Grease,1978,83,85,USA
1211,Grease,1978,83,85,USA
1212,Marked for Death,1990,22,0,USA
1213,Adrenalin: Fear the Rush,1996,0,30,USA
1214,The Substance of Fire,1996,60,26,USA
1215,Under Siege,1992,73,60,France
1216,Terror in a Texas Town,1958,100,0,USA
1217,Jaws,1975,100,81,USA
1218,Jaws,1975,100,81,USA
1219,Jaws 3-D,1983,12,33,USA
1220,My Fellow Americans,1996,50,61,USA
1221,Mars Attacks!,1996,50,49,USA
1222,Citizen Ruth,1996,79,72,USA
1223,Jerry Maguire,1996,84,72,USA
1224,Raising Arizona,1987,89,82,USA
1225,Tin Men,1987,78,54,USA
1226,Sneakers,1992,80,77,USA
1227,Bastard Out of Carolina,1996,100,0,USA
1228,In Love and War,1996,11,52,USA
1229,Marvin's Room,1996,80,58,USA
1230,Ghosts of Mississippi,1996,50,64,USA
1231,Night Falls on Manhattan,1996,65,49,USA
1232,Beavis and Butt-Head Do America,1996,70,61,USA
1233,La cérémonie,1995,92,85,France
1234,Scream,1996,81,70,USA
